Glenville	Schenectady	29,480	49.186	1.490	42.888252, -73.988700	3609329366	00979005
Gorham	Ontario	4,247	48.854	4.315	42.797135, -77.197164	3606929531	00979007
Goshen	Orange	13,687	43.642	0.290	41.381005, -74.352471	3607129553	00979008
Gouverneur	St. Lawrence	7,085	71.217	1.074	44.355092, -75.489810	3608929608	00979009
Grafton	Rensselaer	2,130	44.721	1.241	42.764501, -73.456397	3608329674	00979010
Granby	Oswego	6,821	44.713	1.730	43.289808, -76.441694	3607529729	00979011
Grand Island	Erie	20,374	28.273	5.020	43.017901, -78.962657	3602929828	00979012
Granger	Allegany	538	31.938	0.100	42.479746, -78.011050	3600329905	00979013
Granville	Washington	6,669	55.618	0.500	43.422001, -73.306019	3611530037	00979014
Great Valley	Cattaraugus	1,974	49.635	0.036	42.200337, -78.637510	3600930257	00979015
Greece	Monroe	96,095	47.518	3.875	43.250347, -77.700518	3605530290	00979016
Green Island	Albany	2,620	0.747	0.186	42.747870, -73.692595	3600130532	00979020
Greenburgh	Westchester	88,400	30.309	5.805	41.029573, -73.842741	3611930367	00979017
Greene	Chenango	5,604	75.077	0.542	42.308164, -75.753974	3601730422	00979018
Greenfield	Saratoga	7,775	67.388	0.299	43.137999, -73.872299	3609130444	00979019
Greenport	Columbia	4,165	18.607	1.880	42.230076, -73.795559	3602130565	00979021
Greenville	Greene	3,739	38.788	0.296	42.397012, -74.014683	3603930620	00979022
Greenville	Orange	4,616	30.015	0.484	41.373315, -74.599045	3607130631	00979023
Greenwich	Washington	4,942	43.663	0.598	43.147517, -73.475886	3611530686	00979024
Greenwood	Steuben	801	41.339	0.007	42.147107, -77.662020	3610130741	00979025
Greig	Lewis	1,199	93.011	1.354	43.697077, -75.194701	3604930796	00979026
Groton	Tompkins	5,950	49.406	0.133	42.583430, -76.359860	3610930972	00979027
Grove	Allegany	548	33.366	0.335	42.479522, -77.893852	3600330994	00979028
Groveland	Livingston	3,249	39.129	0.725	42.709642, -77.768727	3605131016	00979029
Guilderland	Albany	35,303	57.902	0.885	42.706657, -73.962280	3600131104	00979030
Guilford	Chenango	2,922	61.716	0.244	42.402046, -75.450687	3601731148	00979031
Hadley	Saratoga	2,048	39.705	1.380	43.337476, -73.905955	3609131269	00979032
Hague	Warren	699	63.760	15.859	43.690560, -73.549746	3611331335	00979033
Halcott	Greene	258	23.041	0.000	42.220267, -74.476398	3603931379	00979034
Halfmoon	Saratoga	21,535	32.580	1.050	42.860715, -73.730728	3609131489	00979035
Hamburg	Erie	56,936	41.321	0.028	42.739160, -78.857134	3602931654	00979036
Hamden	Delaware	1,323	59.930	0.269	42.201381, -74.981064	3602531698	00979037
Hamilton	Madison	6,690	41.339	0.116	42.792526, -75.489362	3605331720	00979038
Hamlin	Monroe	9,045	43.468	1.122	43.322306, -77.919742	3605531797	00979039
Hammond	St. Lawrence	1,191	62.197	15.709	44.438757, -75.726453	3608931841	00979040
Hampton	Washington	938	22.242	0.348	43.551067, -73.290832	3611531885	00979041
Hamptonburgh	Orange	5,561	26.758	0.211	41.449335, -74.244749	3607131907	00979042
Hancock	Delaware	3,224	158.822	2.994	41.956369, -75.182164	3602531951	00979043
Hannibal	Oswego	4,854	44.655	0.171	43.310917, -76.549843	3607532028	00979044
Hanover	Chautauqua	7,127	49.178	0.284	42.488023, -79.120703	3601332050	00979045
Hardenburgh	Ulster	238	80.787	0.235	42.049037, -74.621147	3611132116	00979046
Harford	Cortland	943	24.152	0.023	42.437149, -76.206229	3602332160	00979047
Harmony	Chautauqua	2,206	45.400	0.161	42.049553, -79.458099	3601332248	00979048
Harpersfield	Delaware	1,577	42.021	0.267	42.448423, -74.703743	3602532281	00979049
Harrietstown	Franklin	5,709	196.866	16.814	44.218046, -74.206563	3603332314	00979050
Harrisburg	Lewis	437	39.882	0.028	43.836648, -75.665737	3604932358	00979051
Harrison	Westchester	27,472	16.766	0.603	41.026444, -73.723707	3611932413	00979052
Hartford	Washington	2,269	43.384	0.105	43.355737, -73.413156	3611532457	00979053
Hartland	Niagara	4,117	52.378	0.037	43.258139, -78.554677	3606332490	00979054
Hartsville	Steuben	609	36.143	0.056	42.222372, -77.660191	3610132567	00979055
Hartwick	Otsego	2,110	40.082	0.342	42.643462, -75.016771	3607732589	00979056
Hastings	Oswego	9,450	45.645	0.352	43.320387, -76.156606	3607532688	00979057
Haverstraw	Rockland	36,634	22.155	5.260	41.202899, -74.039051	3608732765	00979058
Hebron	Washington	1,853	56.108	0.310	43.258464, -73.349096	3611533040	00979059
Hector	Schuyler	4,940	102.369	10.214	42.463533, -76.783953	3609733073	00979060
Hempstead	Nassau	759,757	118.587	73.000	40.633959, -73.609100	3605934000	00979061
Henderson	Jefferson	1,360	41.180	11.756	43.855211, -76.180197	3604534055	00979062
Henrietta	Monroe	42,581	35.351	0.296	43.054319, -77.640100	3605534099	00979063
Herkimer	Herkimer	10,175	31.662	0.566	43.061160, -75.000618	3604334132	00979064
Hermon	St. Lawrence	1,108	53.15	1.08	44.466944, -75.229167	3608934176	00979065
Highland	Sullivan	2,530	50.056	1.867	41.567366, -74.886519	3610534473	00979066
Highlands	Orange	12,492	30.410	3.060	41.369865, -74.005885	3607134550	00979067
Hillsdale	Columbia	1,927	47.724	0.164	42.229282, -73.521482	3602134748	00979068
Hinsdale	Cattaraugus	2,168	38.731	0.042	42.166750, -78.372348	3600934946	00979069
Holland	Erie	3,401	35.790	0.036	42.670462, -78.524234	3602935122	00979070
Homer	Cortland	6,405	50.195	0.461	42.662050, -76.170167	3602335287	00979071
Hoosick	Rensselaer	6,924	63.032	0.113	42.876802, -73.351525	3608335463	00979072
Hope	Hamilton	403	40.703	0.933	43.323352, -74.234765	3604135496	00979073
Hopewell	Ontario	3,747	35.676	0.020	42.893493, -77.195885	3606935551	00979074
Hopkinton	St. Lawrence	1,077	185.340	1.704	44.536665, -74.661131	3608935595	00979075
Horicon	Warren	1,389	65.767	6.100	43.718094, -73.706078	3611335639	00979076
Hornby	Steuben	1,706	40.850	0.038	42.239541, -77.026669	3610135661	00979077
Hornellsville	Steuben	4,151	43.325	0.216	42.334445, -77.677087	3610135683	00979079
Horseheads	Chemung	19,485	35.606	0.314	42.157711, -76.778875	3601535705	00979080
Hounsfield	Jefferson	3,466	48.915	71.488	43.908879, -76.307152	3604535782	00979081
Howard	Steuben	1,467	60.546	0.220	42.338600, -77.514480	3610135837	00979082
Hume	Allegany	2,071	37.890	0.431	42.482162, -78.121765	3600336112	00979084
Humphrey	Cattaraugus	687	37.136	0.017	42.231079, -78.497261	3600936123	00979085
Hunter	Greene	2,732	90.419	0.322	42.165514, -74.152362	3603936178	00979086
Huntington	Suffolk	203,264	94.123	42.988	40.884089, -73.376761	3610337000	00979087
Hurley	Ulster	6,314	29.911	6.056	41.958860, -74.122769	3611137143	00979088
Huron	Wayne	2,118	39.392	3.710	43.246559, -76.895091	3611737165	00979089
Hyde Park	Dutchess	21,571	36.663	3.195	41.813313, -73.895463	3602737209	00979090
Independence	Allegany	1,167	34.484	0.005	42.043602, -77.794465	3600337297	00979091
Indian Lake	Hamilton	1,352	251.800	14.439	43.806379, -74.417665	3604137374	00979092
Inlet	Hamilton	333	62.195	4.176	43.721790, -74.714836	3604137495	00979093
Ira	Cayuga	2,206	34.795	0.103	43.209261, -76.530923	3601137660	00979094
Irondequoit	Monroe	51,692	15.001	1.833	43.209811, -77.572056	3605537726	00979095
Ischua	Cattaraugus	859	32.377	0.021	42.237873, -78.384533	3600937825	00979096
Islip	Suffolk	335,543	104.114	58.891	40.712577, -73.195524	3610338000	00979097
Italy	Yates	1,141	40.140	0.122	42.618889, -77.312149	3612338044	00979098
Ithaca	Tompkins	19,930	28.946	1.340	42.413898, -76.540186	3610938088	00979100
Jackson	Washington	1,800	37.160	0.406	43.080457, -73.383276	3611538143	00979101
Jasper	Steuben	1,424	52.644	0.023	42.144268, -77.531889	3610138319	00979103
Java	Wyoming	2,057	47.128	0.202	42.651832, -78.386663	3612138341	00979104
Jay	Essex	2,506	67.688	0.421	44.377625, -73.696474	3603138396	00979105
Jefferson	Schoharie	1,410	43.251	0.163	42.489666, -74.607360	3609538440	00979106
Jerusalem	Yates	4,469	58.639	6.762	42.612928, -77.157943	3612338583	00979107
Jewett	Greene	953	50.323	0.199	42.237830, -74.231016	3603938638	00979108
Johnsburg	Warren	2,395	203.976	2.768	43.657786, -74.065037	3611338715	00979109
Johnstown	Fulton	7,098	70.214	1.082	43.044322, -74.398332	3603538792	00979111
Junius	Seneca	1,471	26.709	0.145	42.971850, -76.908841	3609938858	00979112
Keene	Essex	1,105	155.941	0.676	44.122758, -73.883516	3603139067	00979113
Kendall	Orleans	2,724	32.857	0.061	43.329114, -78.051662	3607339188	00979114
Kent	Putnam	13,507	40.504	2.822	41.459239, -73.725148	3607939331	00979740
Kiantone	Chautauqua	1,350	18.397	0.140	42.027070, -79.193096	3601339507	00979115
Kinderhook	Columbia	8,498	31.806	0.607	42.411289, -73.682656	3602139573	00979116
Kingsbury	Washington	12,671	39.678	0.327	43.335201, -73.551426	3611539650	00979117
Kingston	Ulster	889	7.702	0.048	41.978144, -74.038662	3611139738	00979119
Kirkland	Oneida	10,315	33.783	0.051	43.036731, -75.384504	3606539804	00979120
Kirkwood	Broome	5,857	30.795	0.397	42.091575, -75.799360	3600739837	00979121
Knox	Albany	2,692	41.762	0.174	42.685353, -74.105633	3600140002	00979122
Kortright	Delaware	1,675	62.451	0.182	42.402723, -74.781344	3602540068	00979123
LaFayette	Onondaga	4,952	39.233	0.413	42.907651, -76.103328	3606740266	00979125
LaGrange (La Grange)	Dutchess	15,730	39.879	0.470	41.684927, -73.795750	3602740299	00979126
Lake George	Warren	3,515	30.069	2.549	43.435002, -73.720924	3611340519	00979127
Lake Luzerne	Warren	3,347	52.519	1.540	43.345954, -73.789719	3611340662	00979128
Lake Pleasant	Hamilton	781	187.984	10.000	43.578905, -74.424033	3604140794	00979129
Lancaster	Erie	41,604	37.703	0.234	42.910914, -78.632214	3602941146	00979130
Lansing	Tompkins	11,033	60.490	9.452	42.566527, -76.531984	3610941234	00979131
Lapeer	Cortland	767	25.039	0.143	42.455992, -76.112211	3602341300	00979132
Laurens	Otsego	2,424	42.049	0.119	42.535705, -75.118079	3607741531	00979133
Lawrence	St. Lawrence	1,826	47.610	0.058	44.745606, -74.676345	3608941564	00979134
Le Ray	Jefferson	21,782	73.643	0.361	44.078729, -75.795815	3604542015	00979141
Le Roy	Genesee	7,641	42.084	0.090	42.992655, -77.966199	3603742037	00979142
Lebanon	Madison	1,332	43.344	0.336	42.780128, -75.626215	3605341674	00979135
Ledyard	Cayuga	1,886	36.112	12.469	42.745344, -76.674047	3601141740	00979136
Lee	Oneida	6,486	45.106	0.447	43.325161, -75.518579	3606541762	00979137
Leicester	Livingston	2,200	33.929	0.004	42.760288, -77.904502	3605141883	00979138
Lenox	Madison	9,122	36.243	0.023	43.111571, -75.756992	3605341905	00979139
Leon	Cattaraugus	1,365	36.182	0.027	42.300481, -79.001361	3600941982	00979140
Lewis	Essex	1,382	84.790	0.210	44.318369, -73.581246	3603142114	00979143
Lewis	Lewis	854	64.607	0.542	43.490911, -75.558906	3604942125	00979144
Lewisboro	Westchester	12,411	27.746	1.416	41.266160, -73.588251	3611942136	00979145
Lewiston	Niagara	16,262	37.121	4.010	43.184149, -78.951416	3606342158	00979146
Lexington	Greene	805	79.686	0.037	42.209047, -74.333452	3603942202	00979147
Leyden	Lewis	1,785	33.330	0.222	43.534488, -75.382362	3604942213	00979148
Liberty	Sullivan	9,885	79.579	1.158	41.811822, -74.779789	3610542235	00979149
Lima	Livingston	4,305	31.891	0.053	42.895889, -77.608672	3605142334	00979150
Lincklaen	Chenango	396	26.263	0.011	42.677344, -75.843763	3601742411	00979151
Lincoln	Madison	2,012	24.999	0.059	43.032236, -75.733805	3605342422	00979152
Lindley	Steuben	1,967	37.597	0.271	42.037857, -77.148523	3610142576	00979153
Lisbon	St. Lawrence	4,102	108.280	5.636	44.696518, -75.305716	3608942631	00979154
Lisle	Broome	2,751	46.894	0.090	42.379304, -76.055997	3600742653	00979155
Litchfield	Herkimer	1,513	29.992	0.061	42.967722, -75.163817	3604342664	00979156
Little Falls	Herkimer	1,587	22.340	0.163	43.018379, -74.894737	3604342752	00979158
Little Valley	Cattaraugus	1,740	29.787	0.006	42.224471, -78.759228	3600942840	00979159
Livingston	Columbia	3,646	38.163	0.784	42.138944, -73.797118	3602142917	00979160
Livonia	Livingston	7,809	38.262	2.812	42.809081, -77.653652	3605142961	00979161
Lloyd	Ulster	10,863	31.266	2.019	41.713907, -73.995071	3611142994	00979162
Locke	Cayuga	1,951	24.305	0.105	42.654563, -76.419295	3601143071	00979163
Lockport	Niagara	20,529	44.843	0.052	43.149249, -78.688845	3606343093	00979165
Lodi	Seneca	1,550	34.190	5.574	42.591920, -76.831428	3609943225	00979166
Long Lake	Hamilton	711	407.033	42.804	43.959554, -74.649161	3604143412	00979168
Lorraine	Jefferson	1,037	38.979	0.018	43.746703, -75.978134	3604543544	00979169
Louisville	St. Lawrence	3,145	48.525	15.342	44.907722, -75.012207	3608943588	00979170
Lowville	Lewis	4,982	37.834	0.291	43.813957, -75.518200	3604943731	00979171
Lumberland	Sullivan	2,468	46.539	2.807	41.492424, -74.812220	3610543786	00979172
Lyme	Jefferson	2,185	55.813	51.178	44.024801, -76.228673	3604543863	00979173
Lyndon	Cattaraugus	707	33.231	0.036	42.310646, -78.375278	3600943896	00979174
Lyons	Wayne	5,682	37.485	0.111	43.093076, -77.003860	3611743973	00979175
Lyonsdale	Lewis	1,227	68.743	1.362	43.589518, -75.242417	3604943995	00979176
Lysander	Onondaga	21,759	61.715	2.894	43.184174, -76.373925	3606744039	00979177
Macedon	Wayne	9,148	38.681	0.177	43.078887, -77.310520	3611744160	00979179
Machias	Cattaraugus	2,375	40.429	0.649	42.397788, -78.506904	3600944237	00979180
Macomb	St. Lawrence	906	60.717	2.428	44.438707, -75.571306	3608944391	00979181
Madison	Madison	3,008	40.813	0.576	42.892391, -75.500514	3605344435	00979182
Madrid	St. Lawrence	1,735	52.984	0.598	44.770755, -75.128545	3608944490	00979183
Maine	Broome	5,377	45.643	0.117	42.196117, -76.016638	3600744611	00979184
Malone	Franklin	14,545	101.519	1.283	44.795395, -74.287115	3603344721	00979185
Malta	Saratoga	14,765	27.922	3.532	42.982275, -73.789043	3609144743	00979186
Mamakating	Sullivan	12,085	96.108	2.561	41.588001, -74.496288	3610544809	00979187
Mamaroneck	Westchester	29,156	6.654	7.410	40.921287, -73.744138	3611944842	00979188
Manchester	Ontario	9,395	37.818	0.032	42.987045, -77.194148	3606944864	00979189
Manheim	Herkimer	3,334	29.136	0.557	43.058519, -74.799676	3604344974	00979191
Manlius	Onondaga	32,370	49.218	0.735	43.052883, -75.980733	3606745029	00979192
Mansfield	Cattaraugus	808	40.126	0.031	42.304609, -78.766918	3600945161	00979193
Marathon	Cortland	1,967	24.937	0.133	42.428479, -76.002973	3602345403	00979194
Marbletown	Ulster	5,607	54.471	0.709	41.873887, -74.164153	3611145458	00979195
Marcellus	Onondaga	6,210	32.445	0.140	42.942677, -76.323323	3606745491	00979196
Marcy	Oneida	8,982	32.890	0.428	43.172612, -75.267738	3606545535	00979197
Marilla	Erie	5,327	27.505	0.038	42.824491, -78.528331	3602945601	00979198
Marion	Wayne	4,746	29.147	0.103	43.166014, -77.191350	3611745645	00979199
Marlborough	Ulster	8,808	24.470	2.029	41.636294, -73.987100	3611145722	00979200
Marshall	Oneida	2,131	32.802	0.000	42.967126, -75.386204	3606545755	00979201
Martinsburg	Lewis	1,433	75.684	0.351	43.726107, -75.540138	3604945854	00979202
Maryland	Otsego	1,897	52.406	0.135	42.550963, -74.865957	3607745920	00979203
Masonville	Delaware	1,320	54.264	0.179	42.229093, -75.342442	3602545964	00979204
Massena	St. Lawrence	12,883	44.369	11.774	44.962020, -74.834650	3608946030	00979205
Mayfield	Fulton	6,495	58.385	6.299	43.124810, -74.262935	3603546217	00979206
McDonough	Chenango	886	39.038	0.593	42.501710, -75.728039	3601744127	00979178
Mendon	Monroe	9,152	39.472	0.515	42.982472, -77.555620	3605546558	00979208
Mentz	Cayuga	2,378	16.922	0.260	43.040542, -76.633638	3601146602	00979209
Meredith	Delaware	1,529	58.102	0.214	42.365138, -74.938997	3602546624	00979210
Mexico	Oswego	5,197	46.272	0.717	43.455062, -76.204628	3607546822	00979211
Middleburgh	Schoharie	3,746	49.111	0.098	42.621269, -74.312498	3609546855	00979212
Middlebury	Wyoming	1,441	35.643	0.025	42.824030, -78.133264	3612146877	00979213
Middlefield	Otsego	2,114	63.334	0.371	42.697002, -74.855985	3607746910	00979214
Middlesex	Yates	1,495	30.875	3.229	42.718043, -77.289257	3612347020	00979215
Middletown	Delaware	3,750	96.674	0.620	42.160406, -74.628090	3602547031	00979216
Milan	Dutchess	2,370	36.109	0.468	41.978094, -73.783015	3602747207	00979218
Milford	Otsego	3,044	46.117	1.030	42.546091, -74.979126	3607747240	00979219
Milo	Yates	7,006	38.434	5.901	42.610474, -77.007902	3612347504	00979220
Milton	Saratoga	18,575	35.690	0.064	43.045801, -73.898137	3609147537	00979221
Mina	Chautauqua	1,106	35.817	0.511	42.124592, -79.699979	3601347592	00979222
Minden	Montgomery	4,297	50.988	0.449	42.931443, -74.696500	3605747614	00979223
Minerva	Essex	809	156.766	3.508	43.855335, -74.118459	3603147669	00979224
Minetto	Oswego	1,659	5.762	0.279	43.398731, -76.481313	3607547691	00979225
Minisink	Orange	4,490	23.029	0.144	41.324048, -74.541192	3607147713	00979226
Mohawk	Montgomery	3,844	34.681	0.712	42.956072, -74.401834	3605747834	00979227
Moira	Franklin	2,934	45.228	0.000	44.829578, -74.558807	3603347933	00979228
Monroe	Orange	39,912	19.976	1.280	41.304162, -74.195149	3607147999	00979229
Montague	Lewis	78	65.174	0.163	43.715389, -75.716896	3604948032	00979230
Montezuma	Cayuga	1,277	18.242	0.473	43.013839, -76.697713	3601148131	00979231
Montgomery	Orange	22,606	50.256	0.933	41.539832, -74.209619	3607148153	00979232
Montour	Schuyler	2,308	18.579	0.005	42.339941, -76.826462	3609748186	00979233
Mooers	Clinton	3,592	87.632	0.290	44.956357, -73.658432	3601948252	00979234
Moravia	Cayuga	3,626	28.884	0.753	42.734243, -76.412216	3601148307	00979235
Moreau	Saratoga	14,728	41.924	1.657	43.247423, -73.665699	3609148318	00979236
Morehouse	Hamilton	86	191.064	3.705	43.447326, -74.694618	3604148340	00979237
Moriah	Essex	4,798	64.491	6.619	44.054967, -73.532619	3603148428	00979238
Morris	Otsego	1,878	39.067	0.126	42.542840, -75.264076	3607748494	00979239
Morristown	St. Lawrence	1,974	45.721	13.724	44.530931, -75.634507	3608948582	00979240
Mount Hope	Orange	7,018	25.134	0.362	41.457255, -74.526761	3607148857	00979241
Mount Kisco	Westchester	10,877	3.035	0.030	41.201696, -73.728258	3611948895	00979242
Mount Morris	Livingston	4,465	50.205	0.106	42.664871, -77.904533	3605148956	00979243
Mount Pleasant	Westchester	43,724	27.423	5.335	41.098212, -73.822328	3611949011	00979244
Murray	Orleans	4,988	31.059	0.040	43.258470, -78.057139	3607349286	00979246
Nanticoke	Broome	1,672	24.270	0.089	42.284937, -76.026586	3600749396	00979247
Naples	Ontario	2,502	39.685	0.000	42.624554, -77.432501	3606949440	00979248
Napoli	Cattaraugus	1,248	36.375	0.170	42.212802, -78.884569	3600949462	00979249
Nassau	Rensselaer	4,789	44.444	0.792	42.547941, -73.544568	3608349517	00979250
Nelson	Madison	1,980	43.060	0.996	42.885733, -75.745149	3605349770	00979251
Neversink	Sullivan	3,557	82.773	3.491	41.865968, -74.590457	3610549847	00979252
New Albion	Cattaraugus	1,972	35.629	0.194	42.306800, -78.889687	3600949880	00979253
New Baltimore	Greene	3,370	41.427	1.601	42.420048, -73.862587	3603949935	00979255
New Berlin	Chenango	2,682	46.134	0.440	42.592026, -75.386612	3601749957	00979256
New Bremen	Lewis	2,706	55.589	0.200	43.851984, -75.368301	3604950001	00979257
New Castle	Westchester	17,569	23.236	0.383	41.182534, -73.772847	3611950078	00979260
New Hartford	Oneida	22,166	25.357	0.118	43.057841, -75.281803	3606550309	00979264
New Haven	Oswego	2,856	31.099	2.315	43.471604, -76.317562	3607550342	00979265
New Hudson	Allegany	781	36.195	0.124	42.285310, -78.253007	3600350375	00979266
New Lebanon	Columbia	2,305	35.857	0.116	42.470550, -73.444812	3602150452	00979267
New Lisbon	Otsego	1,114	44.355	0.301	42.624535, -75.133503	3607750485	00979268
New Paltz	Ulster	14,003	33.875	0.432	41.764040, -74.089495	3611150562	00979269
New Scotland	Albany	8,648	57.499	0.470	42.603490, -73.939215	3600150672	00979272
New Windsor	Orange	25,244	34.070	2.994	41.474548, -74.110922	3607150848	00979274
Newark Valley	Tioga	3,946	50.295	0.100	42.234926, -76.164054	3610749913	00979254
Newburgh	Orange	29,801	42.678	4.265	41.557401, -74.057242	3607150045	00979259
Newcomb	Essex	436	226.271	6.898	44.007172, -74.099920	3603150144	00979261
Newfane	Niagara	9,666	51.823	1.657	43.290183, -78.692824	3606350232	00979262
Newfield	Tompkins	5,179	58.841	0.127	42.337140, -76.610245	3610950254	00979263
Newport	Herkimer	2,302	32.009	0.443	43.178280, -75.035993	3604350584	00979270
Newstead	Erie	8,594	50.759	0.286	43.016832, -78.521355	3602950716	00979273
Niagara	Niagara	8,378	9.484	0.000	43.115446, -78.980980	3606351033	00979275
Nichols	Tioga	2,525	33.727	0.938	42.034436, -76.348183	3610751121	00979277
Niles	Cayuga	1,194	38.975	4.376	42.817220, -76.404435	3601151198	00979278
Niskayuna	Schenectady	21,781	14.152	0.890	42.803082, -73.873518	3609351264	00979279
Norfolk	St. Lawrence	4,668	56.740	1.004	44.835018, -74.933952	3608951330	00979280
North Castle	Westchester	11,841	23.757	2.604	41.136327, -73.690502	3611951693	00979282
North Collins	Erie	3,523	42.854	0.173	42.573346, -78.859472	3602951803	00979283
North Dansville	Livingston	5,538	9.859	0.000	42.558340, -77.691505	3605151869	00979284
North East	Dutchess	3,031	43.163	0.559	41.945843, -73.546630	3602751891	00979285
North Elba	Essex	8,957	151.654	4.737	44.206113, -74.046280	3603151935	00979286
North Greenbush	Rensselaer	12,075	18.545	0.363	42.673448, -73.668381	3608352100	00979287
North Harmony	Chautauqua	2,267	42.133	0.023	42.125557, -79.463345	3601352155	00979288
North Hempstead	Nassau	226,322	53.512	15.598	40.803357, -73.678402	3605953000	00979289
North Hudson	Essex	240	181.452	3.218	44.027010, -73.758053	3603153077	00979290
North Norwich	Chenango	1,783	28.142	0.102	42.590088, -75.508076	3601753297	00979291
North Salem	Westchester	5,104	21.326	1.519	41.340527, -73.597609	3611953517	00979292
Northampton	Fulton	2,670	21.116	13.613	43.157631, -74.171313	3603551407	00979281
Northumberland	Saratoga	5,087	32.299	0.619	43.162315, -73.628333	3609153737	00979294
Norway	Herkimer	762	35.560	0.273	43.230908, -74.950873	3604353968	00979295
Norwich	Chenango	3,998	41.963	0.075	42.510875, -75.485910	3601753990	00979297
Nunda	Livingston	3,064	37.094	0.027	42.572208, -77.882896	3605154089	00979298
Oakfield	Genesee	3,250	23.309	0.624	43.084919, -78.274609	3603754166	00979299
Ogden	Monroe	19,856	36.476	0.257	43.170256, -77.814379	3605554474	00979300
Ohio	Herkimer	1,002	301.344	6.227	43.461635, -74.894694	3604354507	00979302
Olean	Cattaraugus	1,963	29.609	0.127	42.061319, -78.424466	3600954727	00979306
Olive	Ulster	4,419	58.450	6.743	41.947232, -74.265447	3611154749	00979307
Oneonta	Otsego	5,229	32.911	0.252	42.425124, -75.099877	3607754892	00979310
Onondaga	Onondaga	23,101	57.741	0.096	42.980793, -76.223386	3606754958	00979311
Ontario	Wayne	10,136	32.412	0.086	43.245527, -77.315958	3611755013	00979313
Oppenheim	Fulton	1,924	56.134	0.306	43.082177, -74.671976	3603555101	00979314
Orange	Schuyler	1,609	54.069	0.385	42.342520, -77.035679	3609755156	00979315
Orangetown	Rockland	49,212	24.098	7.268	41.053687, -73.948090	3608755211	00979316
Orangeville	Wyoming	1,355	35.560	0.082	42.743585, -78.252437	3612155222	00979317
Orchard Park	Erie	29,054	38.440	0.079	42.752803, -78.739697	3602955277	00979318
Orleans	Jefferson	2,789	71.423	6.620	44.224057, -75.954704	3604555398	00979319
Orwell	Oswego	1,167	39.582	1.684	43.562832, -75.953544	3607555453	00979320
Osceola	Lewis	229	87.007	0.089	43.565418, -75.688833	3604955497	00979321
Ossian	Livingston	789	39.635	0.028	42.514478, -77.770393	3605155508	00979322
Ossining	Westchester	37,674	11.556	4.168	41.157624, -73.855497	3611955541	00979323
Oswegatchie	St. Lawrence	4,397	65.498	5.705	44.630179, -75.490706	3608955563	00979324
Oswego	Oswego	7,984	27.333	2.016	43.402443, -76.555037	3607555585	00979326
Otego	Otsego	3,115	45.633	0.076	42.455996, -75.191937	3607755629	00979327
Otisco	Onondaga	2,541	29.532	1.629	42.862345, -76.227534	3606755651	00979328
Otsego	Otsego	3,900	53.890	5.162	42.759357, -74.963246	3607755695	00979329
Otselic	Chenango	1,054	37.977	0.067	42.682876, -75.737515	3601755717	00979330
Otto	Cattaraugus	808	32.730	0.117	42.399472, -78.843783	3600955783	00979331
Ovid	Seneca	2,311	30.861	7.893	42.650033, -76.796042	3609955827	00979332
Owasco	Cayuga	3,793	20.881	2.594	42.893765, -76.493283	3601155871	00979333
Owego	Tioga	19,883	104.221	1.522	42.085789, -76.195197	3610755893	00979334
Oxford	Chenango	3,901	60.063	0.352	42.397073, -75.596228	3601755959	00979335
Oyster Bay	Nassau	293,214	103.747	65.652	40.797850, -73.511027	3605956000	00979336
Palatine	Montgomery	3,240	41.072	0.629	42.951214, -74.536743	3605756099	00979337
Palermo	Oswego	3,664	40.464	0.279	43.367354, -76.259496	3607556154	00979338
Palm Tree	Orange	24,155	1.11	0.01	41.3406673, -74.1672741	3607156185	02791540
Palmyra	Wayne	7,975	33.435	0.234	43.080171, -77.189141	3611756198	00979339
Pamelia	Jefferson	3,160	33.840	1.369	44.055634, -75.909304	3604556209	00979340
Paris	Oneida	4,411	31.476	0.015	42.972126, -75.268197	3606556330	00979341
Parish	Oswego	2,558	41.725	0.225	43.403463, -76.056042	3607556352	00979342
Parishville	St. Lawrence	2,153	98.159	3.270	44.550545, -74.784882	3608956374	00979343
Parma	Monroe	15,633	42.023	0.960	43.268626, -77.799747	3605556561	00979344
Patterson	Putnam	12,023	32.208	0.696	41.484467, -73.588058	3607956748	00979345
Pavilion	Genesee	2,495	35.612	0.108	42.907121, -78.011511	3603756792	00979346
Pawling	Dutchess	8,463	43.835	1.187	41.568545, -73.596037	3602756825	00979347
Pelham	Westchester	12,396	2.172	0.046	40.900458, -73.807138	3611957012	00979349
Pembroke	Genesee	4,292	41.627	0.090	43.001529, -78.385383	3603757078	00979350
Pendleton	Niagara	6,397	27.086	0.270	43.104129, -78.764378	3606357111	00979351
Penfield	Monroe	36,242	37.211	0.634	43.151464, -77.444396	3605557144	00979352
Perinton	Monroe	46,462	34.186	0.360	43.078241, -77.429678	3605557221	00979353
Perry	Wyoming	4,616	36.405	0.242	42.753724, -78.011059	3612157254	00979354
Perrysburg	Cattaraugus	1,626	28.421	0.126	42.481182, -79.017384	3600957298	00979355
Persia	Cattaraugus	2,404	20.893	0.097	42.419658, -78.917725	3600957331	00979356
Perth	Fulton	3,646	26.083	0.027	43.005407, -74.204069	3603557353	00979357
Peru	Clinton	6,998	78.887	13.492	44.581071, -73.563663	3601957375	00979358
Petersburgh	Rensselaer	1,525	41.605	0.003	42.778625, -73.327429	3608357441	00979359
Pharsalia	Chenango	593	38.816	0.292	42.597620, -75.733879	3601757507	00979360
